BLOCKID|DISTRICT
481039501002009|028
481039501002010|028
481039501002011|028
481039501002012|028
481039501002013|028
481039501002014|028
481039501002015|028
481039501002016|028
481039501002017|028
481039501002018|028
481039501002019|028
481039501002020|028
481039501002021|028
481039501002022|028
481039501002023|028
481039501002024|028
481039501002025|028
481039501002026|028
481039501002027|028
481039501002028|028
481039501002029|028
481039501002030|028
481039501002031|028
481039501002032|028
481039501002033|028
481039501002034|028
481039501002035|028
481039501002036|028
481039501002037|028
481039501002038|028
481039501002039|028
481039501002040|028
481039501002041|028
481039501002042|028
481039501002043|028
481039501002044|028
481039501002045|028
481039501002046|028
481039501002047|028
481039501002048|028
481039501002049|028
481039501002050|028
481039501002051|028
481039501002052|028
481039501002053|028
481039501002054|028
481039501002055|028
481039501002056|028
481039501002057|028
481039501002058|028
481039501002059|028
481039501002060|028
481039501002061|028
481039501003000|028
481039501003001|028
481039501003002|028
481039501003003|028
481039501003004|028
481039501003005|028
481039501003006|028
481039501003007|028
481039501003008|028
481039501003009|028
481039501003010|028
481039501003011|028
481039501003012|028
481039501003013|028
481039501003014|028
481039501003015|028
481039501003016|028
481039501003017|028
481039501003018|028
481039501003019|028
481039501003020|028
481039501003021|028
481039501003022|028
481039501003023|028
481039501003024|028
481039501003025|028
481039501003026|028
481039501003027|028
481039501003028|028
481039501003029|028
481039501003030|028
481039501003031|028
481039501003032|028
481039501003033|028
481039501003034|028
481039501003035|028
481039501003036|028
481039501003037|028
481039501003038|028
481039501003039|028
481039501003040|028
481039501003041|028
481039501003042|028
481039501003043|028
481039501003044|028
481039501003045|028
481039501003046|028
481039501003047|028
481039501003048|028
481039501003049|028
481039501003050|028
481039501003051|028
481039501003052|028
481039501003053|028
481039501003054|028
481039501003055|028
481039501003056|028
481039501003057|028
481039501003058|028
481039501003059|028
481039501003060|028
481039501003061|028
481039501003062|028
481039501003063|028
481039501003064|028
481039501003065|028
481039501003066|028
481039501003067|028
481039501003068|028
481039501003069|028
481039501003070|028
481039501003071|028
481039501003072|028
481039501003073|028
481039501003074|028
481039501003075|028
481039501003076|028
481039501003077|028
481039501003078|028
481039501003079|028
481039501003080|028
481039501003081|028
481039501003082|028
481039501003083|028
481039501003084|028
481039501003085|028
481039501003086|028
481039501003087|028
481039501003088|028
481039501003089|028
481039501004000|028
481039501004001|028
481039501004002|028
481039501004003|028
481039501004004|028
481039501004005|028
481039501004006|028
481039501004007|028
481039501004008|028
481039501004009|028
481039501004010|028
481039501004011|028
481039501004012|028
481039501004013|028
481039501004014|028
481039501004015|028
481039501004016|028
481039501004017|028
481039501004018|028
481039501004019|028
481039501004020|028
481039501004021|028
481039501004022|028
481039501004023|028
481039501004024|028
481039501004025|028
481039501004026|028
481039501004027|028
481039501004028|028
481039501004029|028
481039501004030|028
481039501004031|028
481039501005000|028
481039501005001|028
481039501005002|028
481039501005003|028
481039501005004|028
481039501005005|028
481039501005006|028
481039501005007|028
481039501005008|028
481039501005009|028
481039501005010|028
481039501005011|028
481039501005012|028
481039501005013|028
481039501005014|028
481039501005015|028
481039501005016|028
481039501005017|028
481039501005018|028
481039501005019|028
481039501005020|028
481039501005021|028
481039501005022|028
481039501005023|028
481039501005024|028
481039501005025|028
481039501005026|028
481039501005027|028
481039501005028|028
481039501005029|028
481039501005030|028
481039501005031|028
481039501005032|028
481039501005033|028
481039501005034|028
481059501001000|019
481059501001001|019
481059501001002|019
481059501001003|019
481059501001004|019
481059501001005|019
481059501001006|019
481059501001007|019
481059501001008|019
481059501001009|019
481059501001010|019
481059501001011|019
481059501001012|019
481059501001013|019
481059501001014|019
481059501001015|019
481059501001016|019
481059501001017|019
481059501001018|019
481059501001019|019
481059501001020|019
481059501001021|019
481059501001022|019
481059501001023|019
481059501001024|019
481059501001025|019
481059501001026|019
481059501001027|019
481059501001028|019
481059501001029|019
481059501001030|019
481059501001031|019
481059501001032|019
481059501001033|019
481059501001034|019
481059501001035|019
481059501001036|019
481059501001037|019
481059501001038|019
481059501001039|019
481059501001040|019
481059501001041|019
481059501001042|019
481059501001043|019
481059501001044|019
481059501001045|019
481059501001046|019
481059501001047|019
481059501001048|019
481059501001049|019
481059501001050|019
481059501001051|019
481059501001052|019
481059501001053|019
481059501001054|019
481059501001055|019
481059501001056|019
481059501001057|019
481059501001058|019
481059501001059|019
481059501001060|019
481059501001061|019
481059501001062|019
481059501001063|019
481059501001064|019
481059501001065|019
481059501001066|019
481059501001067|019
481059501001068|019
481059501001069|019
481059501001070|019
481059501001071|019
481059501001072|019
481059501001073|019
481059501001074|019
481059501001075|019
481059501001076|019
481059501001077|019
481059501001078|019
481059501001079|019
481059501001080|019
481059501001081|019
481059501001082|019
481059501001083|019
481059501001084|019
481059501001085|019
481059501001086|019
481059501001087|019
481059501001088|019
481059501001089|019
481059501001090|019
481059501001091|019
481059501001092|019
481059501001093|019
481059501001094|019
481059501001095|019
481059501001096|019
481059501001097|019
481059501001098|019
481059501001099|019
481059501001100|019
481059501001101|019
481059501001102|019
481059501001103|019
481059501001104|019
481059501001105|019
481059501001106|019
481059501001107|019
481059501001108|019
481059501001109|019
481059501001110|019
481059501001111|019
481059501001112|019
481059501001113|019
481059501001114|019
481059501001115|019
481059501001116|019
481059501001117|019
481059501001118|019
481059501001119|019
481059501001120|019
481059501001121|019
481059501001122|019
481059501001123|019
481059501001124|019
481059501001125|019
481059501001126|019
481059501001127|019
481059501001128|019
481059501001129|019
481059501001130|019
481059501001131|019
481059501001132|019
481059501001133|019
481059501001134|019
481059501001135|019
481059501001136|019
481059501001137|019
481059501001138|019
481059501001139|019
481059501001140|019
481059501001141|019
481059501001142|019
481059501001143|019
481059501001144|019
481059501001145|019
481059501001146|019
481059501001147|019
481059501001148|019
481059501001149|019
481059501001150|019
481059501001151|019
481059501001152|019
481059501001153|019
481059501001154|019
481059501001155|019
481059501001156|019
481059501001157|019
481059501001158|019
481059501001159|019
481059501001160|019
481059501001161|019
481059501001162|019
481059501001163|019
481059501001164|019
481059501001165|019
481059501001166|019
481059501001167|019
481059501001168|019
481059501001169|019
481059501001170|019
481059501001171|019
481059501001172|019
481059501001173|019
481059501001174|019
481059501001175|019
481059501001176|019
481059501001177|019
481059501001178|019
481059501001179|019
481059501001180|019
481059501001181|019
481059501001182|019
481059501001183|019
481059501001184|019
481059501001185|019
481059501001186|019
481059501001187|019
481059501001188|019
481059501001189|019
481059501001190|019
481059501001191|019
481059501001192|019
481059501001193|019
481059501001194|019
481059501001195|019
481059501001196|019
481059501001197|019
481059501001198|019
481059501001199|019
481059501001200|019
481059501001201|019
481059501001202|019
481059501001203|019
481059501001204|019
481059501001205|019
481059501001206|019
481059501001207|019
481059501001208|019
481059501001209|019
481059501001210|019
481059501001211|019
481059501001212|019
481059501001213|019
481059501001214|019
481059501001215|019
481059501001216|019
481059501001217|019
481059501001218|019
481059501001219|019
481059501001220|019
481059501001221|019
481059501001222|019
481059501001223|019
481059501001224|019
481059501001225|019
481059501001226|019
481059501001227|019
481059501001228|019
481059501001229|019
481059501001230|019
481059501001231|019
481059501001232|019
481059501001233|019
481059501001234|019
481059501001235|019
481059501001236|019
481059501001237|019
481059501001238|019
481059501001239|019
481059501001240|019
481059501001241|019
481059501001242|019
481059501001243|019
481059501001244|019
481059501001245|019
481059501001246|019
481059501001247|019
481059501001248|019
481059501001249|019
481059501001250|019
481059501001251|019
481059501001252|019
481059501001253|019
481059501001254|019
481059501001255|019
481059501001256|019
481059501001257|019
481059501001258|019
481059501001259|019
481059501001260|019
481059501001261|019
481059501001262|019
481059501001263|019
481059501001264|019
481059501001265|019
481059501001266|019
481059501001267|019
481059501001268|019
481059501001269|019
481059501001270|019
481059501001271|019
481059501001272|019
481059501001273|019
481059501001274|019
481059501001275|019
481059501001276|019
481059501001277|019
481059501001278|019
481059501001279|019
481059501001280|019
481059501001281|019
481059501001282|019
481059501001283|019
481059501001284|019
481059501001285|019
481059501001286|019
481059501001287|019
481059501001288|019
481059501001289|019
481059501001290|019
481059501001291|019
481059501001292|019
481059501001293|019
481059501001294|019
481059501001295|019
481059501001296|019
481059501001297|019
481059501001298|019
481059501001299|019
481059501001300|019
481059501001301|019
481059501001302|019
481059501001303|019
481059501001304|019
481059501001305|019
481059501001306|019
481059501001307|019
481059501001308|019
481059501001309|019
481059501001310|019
481059501001311|019
481059501001312|019
481059501001313|019
481059501001314|019
481059501001315|019
481059501001316|019
481059501001317|019
481059501001318|019
481059501001319|019
481059501001320|019
481059501001321|019
481059501001322|019
481059501001323|019
481059501001324|019
481059501001325|019
481059501001326|019
481059501001327|019
481059501001328|019
481059501001329|019
481059501001330|019
481059501001331|019
481059501001332|019
481059501001333|019
481059501001334|019
481059501001335|019
481059501001336|019
481059501001337|019
481059501001338|019
481059501001339|019
481059501001340|019
481059501001341|019
481059501001342|019
481059501001343|019
481059501001344|019
481059501001345|019
481059501001346|019
481059501001347|019
481059501001348|019
481059501001349|019
481059501001350|019
481059501001351|019
481059501001352|019
481059501001353|019
481059501001354|019
481059501001355|019
481059501001356|019
481059501001357|019
481059501001358|019
481059501001359|019
481059501001360|019
481059501001361|019
481059501001362|019
481059501001363|019
481059501001364|019
481059501001365|019
481059501001366|019
481059501001367|019
481059501001368|019
481059501001369|019
481059501001370|019
481059501001371|019
481059501001372|019
481059501001373|019
481059501001374|019
481059501001375|019
481059501001376|019
481059501001377|019
481059501001378|019
481059501001379|019
481059501001380|019
481059501001381|019
481059501001382|019
481059501001383|019
481059501001384|019
481059501001385|019
481059501001386|019
481059501001387|019
481059501001388|019
481059501001389|019
481059501001390|019
481059501001391|019
481059501001392|019
481059501001393|019
481059501001394|019
481059501001395|019
481059501001396|019
481059501001397|019
481059501001398|019
481059501001399|019
481059501001400|019
481059501001401|019
481059501001402|019
481059501001403|019
481059501001404|019
481059501001405|019
481059501001406|019
481059501001407|019
481059501001408|019
481059501001409|019
481059501001410|019
481059501001411|019
481059501001412|019
481059501001413|019
481059501001414|019
481059501001415|019
481059501001416|019
481059501001417|019
481059501001418|019
481059501001419|019
481059501001420|019
481059501001421|019
481059501001422|019
481059501001423|019
481059501001424|019
481059501001425|019
481059501001426|019
481059501001427|019
481059501001428|019
481059501001429|019
481059501001430|019
481059501001431|019
481059501001432|019
481059501001433|019
481059501001434|019
481059501001435|019
481059501001436|019
481059501001437|019
481059501001438|019
481059501001439|019
481059501001440|019
481059501001441|019
481059501001442|019
481059501001443|019
481059501001444|019
481059501001445|019
481059501001446|019
481059501001447|019
481059501001448|019
481059501001449|019
481059501001450|019
481059501001451|019
481059501001452|019
481059501001453|019
481059501001454|019
481059501001455|019
481059501001456|019
481059501001457|019
481059501001458|019
481059501001459|019
481059501001460|019
481059501001461|019
481059501001462|019
481059501001463|019
481059501001464|019
481059501001465|019
481059501001466|019
481059501001467|019
481059501001468|019
481059501001469|019
481059501001470|019
481059501001471|019
481059501001472|019
481059501001473|019
481059501001474|019
481059501001475|019
481059501001476|019
481059501001477|019
481059501001478|019
481059501001479|019
481059501001480|019
481059501001481|019
481059501001482|019
481059501001483|019
481059501001484|019
481059501001485|019
481059501001486|019
481059501001487|019
481059501001488|019
481059501001489|019
481059501001490|019
481059501001491|019
481059501001492|019
481059501001493|019
481059501001494|019
481059501001495|019
481059501001496|019
481059501001497|019
481059501001498|019
481059501001499|019
481059501001500|019
481059501001501|019
481059501001502|019
481059501001503|019
481059501001504|019
481059501001505|019
481059501001506|019
481059501001507|019
481059501001508|019
481059501001509|019
481059501001510|019
481059501001511|019
481059501001512|019
481059501001513|019
481059501001514|019
481059501001515|019
481059501001516|019
481059501001517|019
481059501001518|019
481059501001519|019
481059501001520|019
481059501001521|019
481059501001522|019
481059501001523|019
481059501001524|019
481059501001525|019
481059501001526|019
481059501001527|019
481059501001528|019
481059501001529|019
481059501001530|019
481059501001531|019
481059501001532|019
481059501001533|019
481059501001534|019
481059501001535|019
481059501001536|019
481059501001537|019
481059501001538|019
481059501001539|019
481059501001540|019
481059501001541|019
481059501001542|019
481059501001543|019
481059501001544|019
481059501001545|019
481059501001546|019
481059501001547|019
481059501001548|019
481059501001549|019
481059501001550|019
481059501001551|019
481059501001552|019
481059501001553|019
481059501001554|019
481059501001555|019
481059501001556|019
481059501001557|019
481059501001558|019
481059501001559|019
481059501001560|019
481059501001561|019
481059501001562|019
481059501001563|019
481059501001564|019
481059501001565|019
481059501001566|019
481059501001567|019
481059501001568|019
481059501001569|019
481059501001570|019
481059501001571|019
481059501001572|019
481059501001573|019
481059501001574|019
481059501001575|019
481059501001576|019
481059501001577|019
481059501001578|019
481059501001579|019
481059501001580|019
481059501001581|019
481059501001582|019
481059501001583|019
481059501001584|019
481059501001585|019
481059501001586|019
481059501001587|019
481059501001588|019
481059501001589|019
481059501001590|019
481059501001591|019
481059501001592|019
481059501001593|019
481059501001594|019
481059501001595|019
481059501001596|019
481059501001597|019
481059501001598|019
481059501001599|019
481059501001600|019
481059501001601|019
481059501001602|019
481059501001603|019
481059501001604|019
481059501001605|019
481059501001606|019
481059501001607|019
481059501001608|019
481059501001609|019
481059501001610|019
481059501001611|019
481059501001612|019
481059501001613|019
481059501001614|019
481059501001615|019
481059501001616|019
481059501001617|019
481059501001618|019
481059501001619|019
481059501001620|019
481059501001621|019
481059501001622|019
481059501001623|019
481059501001624|019
481059501001625|019
481059501001626|019
481059501001627|019
481059501001628|019
481059501001629|019
481059501001630|019
481059501001631|019
481059501001632|019
481059501001633|019
481059501001634|019
481059501001635|019
481059501001636|019
481059501001637|019
481059501001638|019
481059501001639|019
481059501001640|019
481059501001641|019
481059501001642|019
481059501001643|019
481059501001644|019
481059501001645|019
481059501001646|019
481059501001647|019
481059501001648|019
481059501001649|019
481059501001650|019
481059501001651|019
481059501001652|019
481059501001653|019
481059501001654|019
481059501001655|019
481059501001656|019
481059501001657|019
481059501001658|019
481059501001659|019
481059501001660|019
481059501001661|019
481059501001662|019
481059501001663|019
481059501001664|019
481059501001665|019
481059501001666|019
481059501001667|019
481059501001668|019
481059501001669|019
481059501001670|019
481059501001671|019
481059501001672|019
481059501001673|019
481059501001674|019
481059501001675|019
481059501001676|019
481059501001677|019
481059501001678|019
481059501001679|019
481059501001680|019
481059501001681|019
481059501001682|019
481059501001683|019
481059501001684|019
481059501001685|019
481059501001686|019
481059501001687|019
481059501001688|019
481059501001689|019
481059501001690|019
481059501001691|019
481059501001692|019
481059501001693|019
481059501001694|019
481059501001695|019
481059501001696|019
481059501001697|019
481059501001698|019
481059501001699|019
481059501001700|019
481059501001701|019
481059501001702|019
481059501001703|019
481059501001704|019
481059501001705|019
481059501001706|019
481059501001707|019
481059501001708|019
481059501001709|019
481059501001710|019
481059501001711|019
481059501001712|019
481059501001713|019
481059501001714|019
481059501001715|019
481059501001716|019
481059501001717|019
481059501001718|019
481059501001719|019
481059501001720|019
481059501001721|019
481059501001722|019
481059501001723|019
481059501001724|019
481059501001725|019
481059501001726|019
481059501001727|019
481059501001728|019
481059501001729|019
481059501001730|019
481059501001731|019
481059501001732|019
481059501001733|019
481059501001734|019
481059501001735|019
481059501001736|019
481059501001737|019
481059501001738|019
481059501001739|019
481059501001740|019
481059501001741|019
481059501001742|019
481059501001743|019
481059501001744|019
481059501001745|019
481059501001746|019
481059501001747|019
481059501001748|019
481059501001749|019
481059501001750|019
481059501001751|019
481059501001752|019
481059501001753|019
481059501001754|019
481059501001755|019
481059501001756|019
481059501001757|019
481059501001758|019
481059501001759|019
481059501001760|019
481059501001761|019
481059501001762|019
481059501001763|019
481059501001764|019
481059501001765|019
481059501001766|019
481059501001767|019
481059501001768|019
481059501001769|019
481059501001770|019
481059501001771|019
481059501001772|019
481059501001773|019
481059501001774|019
481059501001775|019
481059501001776|019
481059501001777|019
481059501001778|019
481059501001779|019
481059501001780|019
481059501001781|019
481059501001782|019
481059501001783|019
481059501001784|019
481059501001785|019
481059501001786|019
481059501001787|019
481059501001788|019
481059501001789|019
481059501001790|019
481059501001791|019
481059501001792|019
481059501001793|019
481059501001794|019
481059501001795|019
481059501001796|019
481059501001797|019
481059501001798|019
481059501001799|019
481059501001800|019
481059501001801|019
481059501001802|019
481059501001803|019
481059501001804|019
481059501001805|019
481059501001806|019
481059501001807|019
481059501001808|019
481059501001809|019
481059501001810|019
481059501001811|019
481059501001812|019
481059501001813|019
481059501001814|019
481059501001815|019
481059501001816|019
481059501001817|019
481059501001818|019
481059501001819|019
481059501001820|019
481059501001821|019
481059501001822|019
481059501001823|019
481059501001824|019
481059501001825|019
481059501001826|019
481059501001827|019
481059501001828|019
481059501001829|019
481059501001830|019
481059501001831|019
481059501001832|019
481059501001833|019
481059501001834|019
481059501001835|019
481059501001836|019
481059501001837|019
481059501001838|019
481059501001839|019
481059501001840|019
481059501001841|019
481059501001842|019
481059501001843|019
481059501001844|019
481059501001845|019
481059501001846|019
481059501001847|019
481059501001848|019
481059501001849|019
481059501001850|019
481059501001851|019
481059501001852|019
481059501001853|019
481059501001854|019
481059501001855|019
481059501001856|019
481059501001857|019
481059501001858|019
481059501001859|019
481059501001860|019
481059501001861|019
481059501001862|019
481059501001863|019
481059501001864|019
481059501001865|019
481059501001866|019
481059501001867|019
481059501001868|019
481059501001869|019
481059501001870|019
481059501001871|019
481059501001872|019
481059501001873|019
481059501001874|019
481059501001875|019
481059501001876|019
481059501001877|019
481059501001878|019
481059501001879|019
481059501001880|019
481059501001881|019
481059501001882|019
481059501001883|019
481059501001884|019
481059501001885|019
481059501001886|019
481059501001887|019
481059501001888|019
481059501001889|019
481059501001890|019
481059501001891|019
481059501001892|019
481059501001893|019
481059501001894|019
481059501001895|019
481059501001896|019
481059501001897|019
481059501001898|019
481059501001899|019
481059501001900|019
481059501001901|019
481059501001902|019
481059501001903|019
481059501001904|019
481059501001905|019
481059501001906|019
481059501001907|019
481059501001908|019
481059501001909|019
481059501001910|019
481059501001911|019
481059501001912|019
481059501001913|019
481059501001914|019
481059501001915|019
481059501001916|019
481059501001917|019
481059501001918|019
481059501001919|019
481059501001920|019
481059501001921|019
481059501001922|019
481059501001923|019
481059501001924|019
481059501001925|019
481059501001926|019
481059501001927|019
481059501001928|019
481059501001929|019
481059501001930|019
481059501001931|019
481059501001932|019
481059501001933|019
481059501001934|019
481059501001935|019
481059501001936|019
481059501001937|019
481059501001938|019
481059501001939|019
481059501001940|019
481059501001941|019
481059501001942|019
481059501001943|019
481059501001944|019
481059501001945|019
481059501001946|019
481059501001947|019
481059501001948|019
481059501001949|019
481059501001950|019
481059501001951|019
481059501001952|019
481059501001953|019
481059501001954|019
481059501001955|019
481059501001956|019
481059501001957|019
481059501001958|019
481059501001959|019
481059501001960|019
481059501001961|019
481059501001962|019
481059501001963|019
481059501001964|019
481059501001965|019
481059501001966|019
481059501001967|019
481059501001968|019
481059501001969|019
481059501001970|019
481059501001971|019
481059501001972|019
481059501001973|019
481059501001974|019
481059501001975|019
481059501001976|019
481059501001977|019
481059501001978|019
481059501001979|019
481059501001980|019
481059501001981|019
481059501001982|019
481059501001983|019
481059501001984|019
481059501001985|019
481059501001986|019
481059501001987|019
481059501001988|019
481059501001989|019
481059501001990|019
481059501001991|019
481059501002000|019
481059501002001|019
481059501002002|019
481059501002003|019
481059501002004|019
481059501002005|019
481059501002006|019
481059501002007|019
481059501002008|019
481059501002009|019
481059501002010|019
481059501002011|019
481059501002012|019
481059501002013|019
481059501002014|019
481059501002015|019
481059501002016|019
481059501002017|019
481059501002018|019
481059501002019|019
481059501002020|019
481059501002021|019
481059501002022|019
481059501002023|019
481059501002024|019
481059501002025|019
481059501002026|019
481059501002027|019
481059501002028|019
481059501002029|019
481059501002030|019
481059501002031|019
481059501002032|019
481059501002033|019
481059501002034|019
481059501002035|019
481059501002036|019
481059501002037|019
481059501002038|019
481059501002039|019
481059501002040|019
481059501002041|019
481059501002042|019
481059501003000|019
481059501003001|019
481059501003002|019
481059501003003|019
481059501003004|019
481059501003005|019
481059501003006|019
481059501003007|019
481059501003008|019
481059501003009|019
481059501003010|019
481059501003011|019
481059501003012|019
481059501003013|019
481059501003014|019
481059501003015|019
481059501003016|019
481059501003017|019
481059501003018|019
481059501003019|019
481059501004000|019
481059501004001|019
481059501004002|019
481059501004003|019
481059501004004|019
481059501004005|019
481059501004006|019
481059501004007|019
481059501004008|019
481059501004009|019
481059501004010|019
481059501004011|019
481059501004012|019
481059501004013|019
481059501004014|019
481059501004015|019
481059501004016|019
481059501004017|019
481059501004018|019
481059501004019|019
481059501004020|019
481059501004021|019
481059501004022|019
481059501004023|019
481059501004024|019
481059501004025|019
481059501004026|019
481059501004027|019
481059501004028|019
481059501004029|019
481059501004030|019
481059501004031|019
481059501004032|019
481059501004033|019
481059501004034|019
481059501004035|019
481059501004036|019
481059501004037|019
481059501004038|019
481059501004039|019
481059501004040|019
481059501004041|019
481059501004042|019
481059501004043|019
481059501004044|019
481059501004045|019
481059501004046|019
481059501004047|019
481059501004048|019
481059501004049|019
481059501004050|019
481059501004051|019
481059501004052|019
481059501004053|019
481059501004054|019
481059501004055|019
481059501004056|019
481059501004057|019
481059501004058|019
481059501004059|019
481059501004060|019
481059501004061|019
481059501004062|019
481059501004063|019
481059501005000|019
481059501005001|019
481059501005002|019
481059501005003|019
481059501005004|019
481059501005005|019
481059501005006|019
481059501005007|019
481059501005008|019
481059501005009|019
481059501005010|019
481059501005011|019
481059501005012|019
481059501005013|019
481059501005014|019
481059501005015|019
481059501005016|019
481059501005017|019
481059501005018|019
481059501005019|019
481059501005020|019
481059501005021|019
481059501005022|019
481059501005023|019
481059501005024|019
481059501005025|019
481059501005026|019
481059501005027|019
481059501005028|019
481059501005029|019
481059501005030|019
481059501005031|019
481059501005032|019
481059501005033|019
481059501005034|019
481059501005035|019
481059501005036|019
481059501005037|019
481059501005038|019
481059501005039|019
481059501005040|019
481059501005041|019
481059501005042|019
481059501005043|019
481059501005044|019
481059501005045|019
481059501005046|019
481059501005047|019
481059501005048|019
481059501005049|019
481059501005050|019
481059501005051|019
481059501005052|019
481059501005053|019
481059501005054|019
481079501001000|028
481079501001001|028
481079501001002|028
481079501001003|028
481079501001004|028
481079501001005|028
481079501001006|028
481079501001007|028
481079501001008|028
481079501001009|028
481079501001010|028
481079501001011|028
481079501001012|028
481079501001013|028
481079501001014|028
481079501001015|028
481079501001016|028
481079501001017|028
481079501001018|028
481079501001019|028
481079501001020|028
481079501001021|028
481079501001022|028
481079501001023|028
481079501001024|028
481079501001025|028
481079501001026|028
481079501001027|028
481079501001028|028
481079501001029|028
481079501001030|028
481079501001031|028
481079501001032|028
481079501001033|028
481079501001034|028
481079501001035|028
481079501001036|028
481079501001037|028
481079501001038|028
481079501001039|028
481079501001040|028
481079501001041|028
481079501001042|028
481079501001043|028
481079501001044|028
481079501001045|028
481079501001046|028
481079501001047|028
481079501001048|028
481079501001049|028
481079501001050|028
481079501001051|028
481079501001052|028
481079501001053|028
481079501001054|028
481079501001055|028
481079501001056|028
481079501001057|028
481079501001058|028
481079501001059|028
481079501001060|028
481079501001061|028
481079501001062|028
481079501001063|028
481079501001064|028
481079501001065|028
481079501001066|028
481079501001067|028
481079501001068|028
481079501001069|028
481079501001070|028
481079501001071|028
481079501001072|028
481079501001073|028
481079501001074|028
481079501001075|028
481079501001076|028
481079501001077|028
481079501001078|028
481079501001079|028
481079501001080|028
481079501001081|028
481079501001082|028
481079501001083|028
481079501001084|028
481079501001085|028
481079501001086|028
481079501001087|028
481079501001088|028
481079501001089|028
481079501001090|028
481079501001091|028
481079501001092|028
481079501001093|028
481079501001094|028
481079501001095|028
481079501001096|028
481079501001097|028
481079501001098|028
481079501001099|028
481079501001100|028
481079501001101|028
481079501001102|028
481079501001103|028
481079501001104|028
481079501001105|028
481079501001106|028
481079501001107|028
481079501001108|028
481079501001109|028
481079501001110|028
481079501001111|028
481079501001112|028
481079501001113|028
481079501001114|028
481079501001115|028
481079501001116|028
481079501001117|028
481079501001118|028
481079501001119|028
481079501001120|028
481079501001121|028
481079501001122|028
481079501001123|028
481079501001124|028
481079501001125|028
481079501001126|028
481079501001127|028
481079501001128|028
481079501001129|028
481079501001130|028
481079501001131|028
481079501001132|028
481079501001133|028
481079501001134|028
481079501001135|028
481079501001136|028
481079501001137|028
481079501001138|028
481079501001139|028
481079501001140|028
481079501001141|028
481079501001142|028
481079501001143|028
481079501001144|028
481079501001145|028
481079501001146|028
481079501001147|028
481079501001148|028
481079501001149|028
481079501001150|028
481079501001151|028
481079501001152|028
481079501001153|028
481079501001154|028
481079501001155|028
481079501001156|028
481079501001157|028
481079501001158|028
481079501001159|028
481079501001160|028
481079501001161|028
481079501001162|028
481079501001163|028
481079501001164|028
481079501001165|028
481079501001166|028
481079501001167|028
481079501001168|028
481079501001169|028
481079501001170|028
481079501001171|028
481079501001172|028
481079501001173|028
481079501001174|028
481079501001175|028
481079501001176|028
481079501001177|028
481079501001178|028
481079501001179|028
481079501001180|028
481079501001181|028
481079501001182|028
481079501001183|028
481079501001184|028
481079501001185|028
481079501001186|028
481079501001187|028
481079501001188|028
481079501001189|028
481079501001190|028
481079501001191|028
481079501001192|028
481079501001193|028
481079501001194|028
481079501001195|028
481079501001196|028
481079501001197|028
481079501001198|028
481079501001199|028
481079501001200|028
481079501001201|028
481079501001202|028
481079501001203|028
481079501001204|028
481079501001205|028
481079501001206|028
481079501001207|028
481079501001208|028
481079501001209|028
481079501001210|028
481079501001211|028
481079501001212|028
481079501001213|028
481079501001214|028
481079501001215|028
481079501001216|028
481079501001217|028
481079501001218|028
481079501001219|028
481079501001220|028
481079501001221|028
481079501001222|028
481079501001223|028
481079501001224|028
481079501001225|028
481079501001226|028
481079501001227|028
481079501001228|028
481079501001229|028
481079501001230|028
481079501001231|028
481079501001232|028
481079501001233|028
481079501001234|028
481079501001235|028
481079501001236|028
481079501001237|028
481079501001238|028
481079501001239|028
481079501001240|028
481079501001241|028
481079501001242|028
481079501001243|028
481079501001244|028
481079501001245|028
481079501001246|028
481079501001247|028
481079501001248|028
481079501001249|028
481079501001250|028
481079501001251|028
481079501001252|028
481079501001253|028
481079501001254|028
481079501001255|028
481079501001256|028
481079501001257|028
481079501001258|028
481079501002000|028
481079501002001|028
481079501002002|028
481079501002003|028
481079501002004|028
481079501002005|028
481079501002006|028
481079501002007|028
481079501002008|028
481079501002009|028
481079501002010|028
481079501002011|028
481079501002012|028
481079501002013|028
481079501002014|028
481079501002015|028
481079501002016|028
481079501002017|028
481079501002018|028
481079501002019|028
481079501002020|028
481079501002021|028
481079501002022|028
481079501002023|028
481079501002024|028
481079501002025|028
481079501002026|028
481079501002027|028
481079501002028|028
481079501002029|028
481079501002030|028
481079501002031|028
481079501002032|028
481079501002033|028
481079501002034|028
481079501002035|028
481079501002036|028
481079501002037|028
481079501002038|028
481079501002039|028
481079501002040|028
481079501002041|028
481079501002042|028
481079501002043|028
481079501002044|028
481079501002045|028
481079501003000|028
481079501003001|028
481079501003002|028
481079501003003|028
481079501003004|028
481079501003005|028
481079501003006|028
481079501003007|028
481079501003008|028
481079501003009|028
481079501003010|028
481079501003011|028
481079501003012|028
481079501003013|028
481079501003014|028
481079501003015|028
481079501003016|028
481079501003017|028
481079501003018|028
481079501003019|028
481079501003020|028
481079501003021|028
481079501003022|028
481079501003023|028
481079501003024|028
481079501003025|028
481079501003026|028
481079501003027|028
481079501003028|028
481079501003029|028
481079501003030|028
481079501003031|028
481079501003032|028
481079501003033|028
481079501003034|028
481079501003035|028
481079501003036|028
481079501003037|028
481079501003038|028
481079501003039|028
481079501003040|028
481079501003041|028
481079501003042|028
481079501003043|028
481079501003044|028
481079501003045|028
481079501003046|028
481079501003047|028
481079501003048|028
481079501003049|028
481079501003050|028
481079501003051|028
481079501003052|028
481079501003053|028
481079501003054|028
481079501003055|028
481079501003056|028
481079501003057|028
481079501003058|028
