BLOCKID|PLACEFP
480019510012013|
480019510012014|
480019510012015|
480019510012016|
480019510012017|
480019510012018|
480019510012019|
480019510012020|
480019510012021|
480019510012022|
480019510012023|
480019510012024|
480019510012025|
480019510012026|
480019510012027|
480019510012028|
480019510012029|
480019510012030|
480019510012031|
480019510012032|
480019510012033|
480019510012034|
480019510012035|
480019510012036|
480019510012037|
480019510012038|
480019510012039|
480019510012040|
480019510012041|
480019510012042|
480019510012043|
480019510012044|
480019510012045|
480019510012046|
480019510012047|
480019510012048|
480019510012049|
480019510012050|23140
480019510012051|
480019510012052|
480019510012053|
480019510012054|23140
480019510012055|
480019510012056|
480019510012057|
480019510012058|23140
480019510012059|23140
480019510012060|23140
480019510012061|
480019510012062|
480019510012063|
480019510012064|
480019510012065|
480019510012066|
480019510012067|
480019510012068|
480019510012069|
480019510012070|
480019510012071|
480019510012072|
480019510012073|
480019510012074|
480019510012075|
480019510012076|
480019510021000|
480019510021001|
480019510021002|
480019510021003|
480019510021004|
480019510021005|
480019510021006|
480019510021007|
480019510021008|
480019510021009|
480019510021010|
480019510021011|
480019510021012|
480019510021013|
480019510021014|
480019510021015|
480019510021016|
480019510021017|
480019510021018|
480019510021019|
480019510021020|
480019510021021|
480019510021022|
480019510021023|
480019510021024|
480019510021025|
480019510021026|
480019510021027|
480019510021028|
480019510021029|
480019510021030|
480019510021031|
480019510021032|
480019510021033|
480019510021034|
480019510021035|
480019510021036|
480019510021037|23140
480019510021038|23140
480019510021039|23140
480019510021040|23140
480019510022000|
480019510022001|23140
480019510022002|
480019510022003|
480019510022004|
480019510022005|
480019510022006|
480019510022007|
480019510022008|
480019510022009|
480019510022010|
480019510022011|
480019510022012|
480019510022013|
480019510022014|
480019510022015|
480019510022016|
480019510022017|
480019510022018|
480019510022019|
480019510022020|
480019510022021|
480019510022022|
480019510022023|
480019510022024|
480019510022025|
480019510022026|
480019510022027|
480019510022028|
480019510022029|
480019510022030|
480019510022031|
480019510022032|
480019510022033|
480019510022034|
480019510022035|
480019510022036|
480019510022037|
480019510022038|
480019510022039|
480019510022040|
480019510022041|
480019510022042|
480019510022043|
480019510022044|
480019510022045|
480019510022046|
480019510022047|
480019510022048|
480019510022049|
480019510022050|
480019510022051|
480019510022052|
480019510022053|
480019510022054|
480019510022055|
480019510022056|
480019510023000|23140
480019510023001|23140
480019510023002|23140
480019510023003|23140
480019510023004|
480019510023005|23140
480019510023006|23140
480019510023007|23140
480019510023008|23140
480019510023009|23140
480019510023010|23140
480019510023011|23140
480019510023012|
480019510023013|
480019510023014|
480019510023015|23140
480019510023016|23140
480019510023017|
480019510024000|23140
480019510024001|
480019510024002|23140
480019510024003|23140
480019510024004|23140
480019510024005|23140
480019510024006|23140
480019510024007|23140
480019510024008|23140
480019510024009|23140
480019510024010|23140
480019510024011|23140
480019510024012|23140
480019510024013|23140
480019510024014|23140
480019510024015|23140
480019510024016|23140
480019510024017|23140
480019510024018|23140
480019510024019|
480019510024020|
480019510024021|
480019510024022|
480019510024023|
480019510024024|
480019510024025|23140
480019510024026|23140
480019510024027|23140
480019510024028|23140
480019510024029|23140
480019511001000|
480019511001001|
480019511001002|
480019511001003|
480019511001004|
480019511001005|
480019511001006|
480019511001007|
480019511001008|
480019511001009|
480019511001010|
480019511001011|
480019511001012|
480019511001013|
480019511001014|
480019511001015|
480019511001016|
480019511001017|
480019511001018|
480019511001019|
480019511001020|
480019511001021|
480019511001022|
480019511001023|
480019511001024|
480019511001025|
480019511001026|
480019511001027|
480019511001028|
480019511001029|
480019511001030|
480019511001031|
480019511001032|
480019511001033|
480019511001034|
480019511001035|
480019511001036|
480019511001037|
480019511001038|
480019511001039|
480019511001040|
480019511001041|
480019511001042|
480019511001043|
480019511001044|
480019511001045|
480019511001046|
480019511001047|
480019511001048|
480019511001049|
480019511001050|
480019511001051|
480019511001052|
480019511001053|
480019511001054|
480019511001055|
480019511001056|
480019511001057|
480019511001058|
480019511001059|
480019511001060|
480019511001061|
480019511001062|
480019511001063|
480019511001064|
480019511001065|
480019511001066|
480019511001067|
480019511001068|
480019511001069|
480019511001070|
480019511001071|
480019511001072|
480019511001073|
480019511001074|
480019511001075|
480019511001076|
480019511001077|
480019511001078|
480019511001079|
480019511001080|
480019511001081|
480019511001082|
480019511001083|
480019511001084|
480019511001085|
480019511001086|
480019511001087|
480019511001088|
480019511001089|
480019511001090|
480019511001091|
480019511001092|
480019511001093|
480019511001094|
480019511001095|
480019511001096|
480019511001097|
480019511001098|
480019511001099|
480019511001100|
480019511002000|
480019511002001|
480019511002002|
480019511002003|
480019511002004|
480019511002005|
480019511002006|
480019511002007|
480019511002008|
480019511002009|
480019511002010|
480019511002011|
480019511002012|
480019511002013|
480019511002014|
480019511002015|
480019511002016|
480019511002017|
480019511002018|
480019511002019|
480019511002020|
480019511002021|
480019511002022|
480019511002023|
480019511002024|
480019511002025|
480019511002026|
480019511002027|
480019511002028|
480019511002029|
480019511002030|
480019511002031|
480019511002032|
480019511002033|
480019511002034|
480019511002035|
480019511002036|
480019511002037|
480019511002038|
480019511002039|
480019511002040|
480019511002041|
480019511002042|
480019511002043|
480019511002044|
480019511002045|
480019511002046|
480019511002047|
480019511002048|
480019511002049|
480019511002050|
480019511002051|
480019511002052|
480019511002053|
480019511002054|
480019511002055|
480019511002056|
480019511002057|
480019511002058|
480019511002059|
480019511002060|
480019511002061|
480019511002062|
480019511002063|
480019511002064|
480019511002065|
480019511002066|
480019511002067|
480019511002068|
480019511002069|
480019511002070|
480019511002071|
480019511002072|
480019511002073|
480019511002074|
480019511002075|
480019511002076|
480019511002077|
480019511003000|
480019511003001|
480019511003002|
480019511003003|
480019511003004|
480019511003005|
480019511003006|
480019511003007|
480019511003008|
480019511003009|
480019511003010|
480019511003011|
480019511003012|
480019511003013|
480019511003014|
480019511003015|
480019511003016|
480019511003017|
480019511003018|
480019511003019|
480019511003020|
480019511003021|
480019511003022|
480019511003023|
480019511003024|
480019511003025|
480019511003026|
480019511003027|
480019511003028|
480019511003029|
480019511003030|
480019511003031|
480019511003032|
480019511003033|
480019511003034|
480019511003035|
480019511003036|
480019511003037|
480019511003038|
480019511003039|
480019511003040|
480019511003041|
480019511003042|
480019511003043|
480019511003044|
480019511003045|
480019511003046|
480019511003047|
480019511003048|
480019511003049|
480019511003050|
480019511003051|
480019511003052|
480019511003053|
480019511003054|
480019511003055|
480019511003056|
480019511003057|
480019511003058|
480019511003059|
480019511003060|
480019511003061|
480019511003062|
480019511003063|
480019511003064|
480019511003065|
480019511003066|
480019511003067|
480019511003068|
480019511003069|
480019511003070|
480019511003071|
480019511003072|
480019511003073|
480019511003074|
480019511003075|
480019511003076|
480019511003077|
480019511003078|
480019511003079|
480019511003080|
480019511003081|
480019511003082|
480019511003083|
480019511003084|
480019511003085|
480019511003086|
480019511003087|
480019511003088|
480019511003089|
480019511003090|
480019511003091|
480019511003092|
480019511003093|
480019511003094|
480019511003095|
480019511004000|
480019511004001|
480019511004002|
480019511004003|
480019511004004|
480019511004005|
480019511004006|
480019511004007|
480019511004008|
480019511004009|
480019511004010|
480019511004011|
480019511004012|
480019511004013|
480019511004014|
480019511004015|
480019511004016|
480019511004017|
480019511004018|
480019511004019|
480019511004020|
480019511004021|
480019511004022|
480019511004023|
480019511004024|
480019511004025|
480019511004026|
480019511004027|
480019511004028|
480019511004029|
480019511004030|
480019511004031|
480019511004032|
480019511004033|
480019511004034|
480019511004035|
480019511004036|
480019511004037|
480019511004038|
480019511004039|
480019511004040|
480019511004041|
480019511004042|
480019511004043|
480019511004044|
480019511004045|
480019511004046|
480019511004047|
480019511004048|
480019511004049|
480019511004050|
480039501001000|
480039501001001|
480039501001002|
480039501001003|
480039501001004|
480039501001005|
480039501001006|
480039501001007|
480039501001008|
480039501001009|
480039501001010|
480039501001011|
480039501001012|
480039501001013|
480039501001014|
480039501001015|
480039501001016|
480039501001017|
480039501001018|
480039501001019|
480039501001020|
480039501001021|
480039501001022|
480039501001023|
480039501001024|
480039501001025|
480039501001026|
480039501001027|
480039501001028|
480039501001029|
480039501001030|
480039501001031|
480039501001032|
480039501001033|
480039501001034|
480039501001035|
480039501001036|
480039501001037|
480039501001038|
480039501001039|
480039501001040|
480039501001041|
480039501001042|
480039501001043|
480039501001044|
480039501001045|
480039501001046|
480039501001047|
480039501001048|
480039501001049|
480039501001050|
480039501001051|
480039501001052|
480039501001053|
480039501001054|
480039501001055|
480039501001056|
480039501001057|
480039501001058|
480039501001059|
480039501001060|
480039501001061|
480039501001062|
480039501001063|
480039501001064|
480039501001065|
480039501001066|
480039501001067|
480039501001068|
480039501001069|
480039501001070|
480039501001071|
480039501001072|
480039501001073|
480039501001074|
480039501001075|
480039501001076|
480039501001077|
480039501001078|
480039501001079|
480039501001080|
480039501001081|
480039501001082|
480039501001083|
480039501001084|
480039501001085|
480039501001086|
480039501001087|
480039501001088|
480039501001089|
480039501001090|
480039501001091|
480039501001092|
480039501001093|
480039501001094|
480039501001095|
480039501001096|
480039501001097|
