BLOCKID|COUNTYFP|DISTRICT
480759502001028|075|000301
480759502001029|075|000301
480759502001030|075|000301
480759502001031|075|000301
480759502001032|075|000301
480759502001033|075|000301
480759502001034|075|000301
480759502001035|075|000301
480759502001036|075|000301
480759502001037|075|000301
480759502001038|075|000301
480759502001039|075|000301
480759502001040|075|000301
480759502001041|075|000301
480759502001042|075|000301
480759502001043|075|000301
480759502001044|075|000301
480759502001045|075|000301
480759502001046|075|000301
480759502001047|075|000301
480759502001048|075|000301
480759502001049|075|000101
480759502001050|075|000301
480759502001051|075|000301
480759502001052|075|000301
480759502001053|075|000301
480759502001054|075|000301
480759502001055|075|000301
480759502001056|075|000301
480759502001057|075|000301
480759502001058|075|000301
480759502001059|075|000301
480759502001060|075|000301
480759502001061|075|000301
480759502001062|075|000101
480759502001063|075|000101
480759502001064|075|000101
480759502001065|075|000101
480759502001066|075|000101
480759502001067|075|000101
480759502001068|075|000101
480759502001069|075|000101
480759502001070|075|000101
480759502001071|075|000101
480759502001072|075|000301
480759502001073|075|000301
480759502001074|075|000301
480759502001075|075|000301
480759502001076|075|000301
480759502001077|075|000301
480759502001078|075|000301
480759502001079|075|000301
480759502001080|075|000101
480759502001081|075|000101
480759502001082|075|000101
480759502001083|075|000101
480759502001084|075|000101
480759502001085|075|000101
480759502001086|075|000101
480759502001087|075|000101
480759502001088|075|000101
480759502001089|075|000101
480759502001090|075|000101
480759502001091|075|000101
480759502001092|075|000101
480759502001093|075|000101
480759502001094|075|000101
480759502001095|075|000101
480759502001096|075|000101
480759502001097|075|000101
480759502001098|075|000101
480759502001099|075|000101
480759502001100|075|000101
480759502001101|075|000101
480759502001102|075|000101
480759502001103|075|000101
480759502001104|075|000101
480759502001105|075|000101
480759502001106|075|000101
480759502001107|075|000301
480759502001108|075|000301
480759502001109|075|000301
480759502001110|075|000301
480759502001111|075|000301
480759502001112|075|000301
480759502001113|075|000101
480759502001114|075|000101
480759502001115|075|000101
480759502001116|075|000101
480759502001117|075|000101
480759502001118|075|000101
480759502001119|075|000101
480759502001120|075|000101
480759502001121|075|000301
480759502001122|075|000201
480759502001123|075|000201
480759502001124|075|000201
480759502001125|075|000201
480759502001126|075|000201
480759502001127|075|000201
480759502001128|075|000301
480759502002000|075|000201
480759502002001|075|000201
480759502002002|075|000101
480759502002003|075|000101
480759502002004|075|000101
480759502002005|075|000101
480759502002006|075|000101
480759502002007|075|000101
480759502002008|075|000101
480759502002009|075|000101
480759502002010|075|000101
480759502002011|075|000201
480759502002012|075|000201
480759502002013|075|000201
480759502002014|075|000201
480759502002015|075|000101
480759502002016|075|000101
480759502002017|075|000101
480759502002018|075|000101
480759502002019|075|000101
480759502002020|075|000101
480759502002021|075|000101
480759502002022|075|000101
480759502002023|075|000101
480759502002024|075|000101
480759502002025|075|000101
480759502002026|075|000101
480759502002027|075|000101
480759502002028|075|000101
480759502002029|075|000101
480759502002030|075|000101
480759502002031|075|000101
480759502002032|075|000101
480759502002033|075|000101
480759502002034|075|000101
480759502002035|075|000201
480759502002036|075|000201
480759502002037|075|000201
480759502002038|075|000201
480759502002039|075|000201
480759502002040|075|000201
480759502002041|075|000201
480759502002042|075|000201
480759502002043|075|000201
480759502002044|075|000201
480759502002045|075|000201
480759502002046|075|000201
480759502002047|075|000201
480759502002048|075|000201
480759502002049|075|000201
480759502002050|075|000201
480759502002051|075|000201
480759502002052|075|000201
480759502002053|075|000101
480759502002054|075|000101
480759502002055|075|000201
480759502002056|075|000101
480759502002057|075|000101
480759502002058|075|000101
480759502002059|075|000101
480759502002060|075|000101
480759502002061|075|000101
480759502002062|075|000101
480759502002063|075|000101
480759502002064|075|000101
480759502002065|075|000101
480759502002066|075|000201
480759502002067|075|000201
480759502002068|075|000201
480759502002069|075|000201
480759502002070|075|000201
480759502002071|075|000201
480759502002072|075|000201
480759502002073|075|000201
480759502002074|075|000201
480759502002075|075|000201
480759502002076|075|000201
480759502002077|075|000201
480759502002078|075|000201
480759502002079|075|000201
480759502002080|075|000201
480759502002081|075|000201
480759502002082|075|000201
480759502002083|075|000201
480759502002084|075|000201
480759502002085|075|000201
480759502002086|075|000201
480759502002087|075|000201
480759502002088|075|000201
480759502002089|075|000201
480759502002090|075|000201
480759502002091|075|000201
480759502002092|075|000201
480759502002093|075|000201
480759502002094|075|000201
480759502002095|075|000201
480759502002096|075|000201
480759502002097|075|000201
480759502002098|075|000101
480759502002099|075|000101
480759502002100|075|000101
480759502002101|075|000101
480759502002102|075|000101
480759502002103|075|000201
480759502002104|075|000201
480759502002105|075|000201
480759502002106|075|000101
480759502002107|075|000101
480759502002108|075|000101
480759502002109|075|000101
480759502002110|075|000201
480759502002111|075|000201
480759502002112|075|000201
480759502002113|075|000201
480759502002114|075|000201
480759502002115|075|000101
480759502002116|075|000201
480759502002117|075|000201
480759502003000|075|000201
480759502003001|075|000201
480759502003002|075|000201
480759502003003|075|000201
480759502003004|075|000201
480759502003005|075|000201
480759502003006|075|000201
480759502003007|075|000201
480759502003008|075|000201
480759502003009|075|000201
480759502003010|075|000201
480759502003011|075|000201
480759502003012|075|000201
480759502003013|075|000201
480759502003014|075|000201
480759502003015|075|000201
480759502003016|075|000201
480759502003017|075|000201
480759502003018|075|000201
480759502003019|075|000201
480759502003020|075|000201
480759502003021|075|000201
480759502003022|075|000201
480759502003023|075|000201
480759502003024|075|000201
480759502003025|075|000201
480759502003026|075|000201
480759502003027|075|000201
480759502003028|075|000201
480759502003029|075|000201
480759502003030|075|000201
480759502003031|075|000201
480759502003032|075|000201
480759502003033|075|000201
480759502003034|075|000201
480759502003035|075|000201
480759502003036|075|000201
480759502003037|075|000201
480759502003038|075|000201
480759502003039|075|000201
480759502003040|075|000201
480759502003041|075|000201
480759502003042|075|000201
480759502003043|075|000201
480759502003044|075|000201
480759502003045|075|000201
480759502003046|075|000201
480759502003047|075|000201
480759502003048|075|000201
480759502003049|075|000201
480759502003050|075|000201
480759502004000|075|000401
480759502004001|075|000401
480759502004002|075|000401
480759502004003|075|000401
480759502004004|075|000401
480759502004005|075|000401
480759502004006|075|000401
480759502004007|075|000401
480759502004008|075|000401
480759502004009|075|000401
480759502004010|075|000401
480759502004011|075|000401
480759502004012|075|000401
480759502004013|075|000401
480759502004014|075|000401
480759502004015|075|000401
480759502004016|075|000401
480759502004017|075|000401
480759502004018|075|000401
480759502004019|075|000401
480759502004020|075|000401
480759502004021|075|000401
480759502004022|075|000401
480759502004023|075|000401
480759502004024|075|000401
480759502004025|075|000401
480759502004026|075|000401
480759502004027|075|000401
480759502004028|075|000401
480759502004029|075|000401
480759502004030|075|000401
480759502004031|075|000401
480759502004032|075|000401
480759502004033|075|000401
480759502004034|075|000401
480759502004035|075|000401
480759502004036|075|000401
480759502004037|075|000401
480759502004038|075|000401
480759502004039|075|000401
480759502004040|075|000401
480759502004041|075|000401
480759502004042|075|000401
480759502004043|075|000401
480759502004044|075|000401
480759502004045|075|000401
480759502004046|075|000401
480759502004047|075|000401
480759502004048|075|000401
480759502004049|075|000401
480759502004050|075|000401
480759502004051|075|000401
480759502004052|075|000301
480759502004053|075|000401
480759502004054|075|000401
480759502004055|075|000401
480759502004056|075|000401
480759502004057|075|000401
480759502004058|075|000301
480759502004059|075|000301
480759502004060|075|000301
480759502004061|075|000301
480759502004062|075|000401
480759502004063|075|000401
480759502004064|075|000401
480759502004065|075|000401
480759502004066|075|000401
480759502004067|075|000401
480759502004068|075|000401
480759502004069|075|000401
480759502004070|075|000401
480759502004071|075|000301
480759502005000|075|000301
480759502005001|075|000301
480759502005002|075|000301
480759502005003|075|000301
480759502005004|075|000301
480759502005005|075|000301
480759502005006|075|000301
480759502005007|075|000301
480759502005008|075|000301
480759502005009|075|000301
480759502005010|075|000301
480759502005011|075|000301
480759502005012|075|000301
480759502005013|075|000301
480759502005014|075|000301
480759502005015|075|000301
480759502005016|075|000101
480759502005017|075|000101
480759502005018|075|000101
480759502005019|075|000101
480759502005020|075|000101
480759502005021|075|000101
480759502005022|075|000101
480759502005023|075|000101
480759502005024|075|000101
480759502005025|075|000101
480759502005026|075|000101
480759502005027|075|000101
480759502005028|075|000101
480759502005029|075|000101
480759502005030|075|000301
480759502005031|075|000301
480759502005032|075|000301
480759502005033|075|000301
480759502005034|075|000301
480759502005035|075|000301
480759502005036|075|000301
480759502005037|075|000301
480759502005038|075|000301
480759502005039|075|000301
480759502005040|075|000301
480759502005041|075|000301
480759502005042|075|000101
480759502005043|075|000101
480759502005044|075|000101
480759502005045|075|000101
480759502005046|075|000101
480759502005047|075|000101
480759502005048|075|000101
480759502005049|075|000101
480759502005050|075|000101
480759502005051|075|000101
480759502005052|075|000101
480759502005053|075|000101
480770302001000|077|000008
